"TIPO (ATO LEGAL ORIGINAL DO TT)";"EMISSOR (ATO LEGAL ORIGINAL DO TT)";"NRO (ATO LEGAL ORIGINAL DO TT)";"ANO (ATO LEGAL ORIGINAL DO TT)";"PAÍSES APLICAR";"GRUPO PAÍSES APLICAR";"PAÍSES EXCETUAR";"GRUPO PAÍSES EXCETUAR";"UF APLICAR";"MUNICÍPIO APLICAR";"NOMENCLATURA";"CÓDIGOS APLICAR";"CÓDIGOS EXCETUAR";"INÍCIO VIGÊNCIA TRIBUTAÇÃO";"FINAL VIGÊNCIA TRIBUTAÇÃO";"ALÍQUOTA AD VALOREM";"OBSERVAÇÕES PARA O PÚBLICO EXTERNO"
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"37024310";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"38160011";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"38160012";"";"01/09/2022";"31/12/9999";"0";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"38160019";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"38160021";"";"01/09/2022";"31/12/9999";"0";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"38160029";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"38160090";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"38170010";"";"01/09/2022";"31/12/9999";"10,8";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"38170020";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"38180010";"";"01/09/2022";"31/12/9999";"0";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"38180090";"";"01/09/2022";"31/12/9999";"0";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"38190000";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"38200000";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"39071042";"";"01/09/2022";"31/12/9999";"0";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"39071049";"";"01/09/2022";"31/12/9999";"0";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"39071091";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"39071099";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"39072100";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"39072911";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"39072912";"";"01/09/2022";"31/12/9999";"0";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"39072920";"";"01/09/2022";"31/12/9999";"0";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"39072931";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"39072939";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"39072941";"";"01/09/2022";"31/12/9999";"0";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"39072942";"";"01/09/2022";"31/12/9999";"0";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"32065021";"";"01/09/2022";"31/12/9999";"0";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"32065029";"";"01/09/2022";"31/12/9999";"0";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"32071090";"";"01/09/2022";"31/12/9999";"10,8";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"32072010";"";"01/09/2022";"31/12/9999";"10,8";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"32072091";"";"01/09/2022";"31/12/9999";"0";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"32072099";"";"01/09/2022";"31/12/9999";"10,8";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"32073000";"";"01/09/2022";"31/12/9999";"10,8";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"32074010";"";"01/09/2022";"31/12/9999";"10,8";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"32074090";"";"01/09/2022";"31/12/9999";"10,8";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"32081010";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"32081020";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"37024320";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"37024390";"";"01/09/2022";"31/12/9999";"0";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"37024410";"";"01/09/2022";"31/12/9999";"0";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"37024421";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"37024422";"";"01/09/2022";"31/12/9999";"0";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"37024429";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"37025200";"";"01/09/2022";"31/12/9999";"0";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"37025300";"";"01/09/2022";"31/12/9999";"0";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"37025411";"";"01/09/2022";"31/12/9999";"0";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"37025412";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"37025419";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"37025491";"";"01/09/2022";"31/12/9999";"0";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"38210000";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"38221100";"";"01/09/2022";"31/12/9999";"0";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"38221200";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"38221300";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"38221910";"";"01/09/2022";"31/12/9999";"0";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"38221920";"";"01/09/2022";"31/12/9999";"0";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"38221930";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"38221940";"";"01/09/2022";"31/12/9999";"0";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"38221990";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"38229000";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"38231100";"";"01/09/2022";"31/12/9999";"5,4";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"38231200";"";"01/09/2022";"31/12/9999";"5,4";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"39072949";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"39072990";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"39073011";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"39073019";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"39073021";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"39073022";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"39073029";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"39074010";"";"01/09/2022";"31/12/9999";"0";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"39074090";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"39075010";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"39075090";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"39076100";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"32081030";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"32082011";"";"01/09/2022";"31/12/9999";"0";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"32082019";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"32082020";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"32082030";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"32089010";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"32089021";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"32089029";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"32089031";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"32089039";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"32091010";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"32091020";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"37025499";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"37025510";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"37025590";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"37025600";"";"01/09/2022";"31/12/9999";"0";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"37029600";"";"01/09/2022";"31/12/9999";"0";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"37029700";"";"01/09/2022";"31/12/9999";"0";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"37029800";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"37031010";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"37031021";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"37031029";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"37032000";"";"01/09/2022";"31/12/9999";"0";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"37039010";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"38231300";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"38231910";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"38231990";"";"01/09/2022";"31/12/9999";"0";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"38237010";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"38237020";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"38237040";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"38237090";"";"01/09/2022";"31/12/9999";"0";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"38241000";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"38243000";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"38244000";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"38245000";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"38246000";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"39076900";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"39077000";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"39079100";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"39079911";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"39079912";"";"01/09/2022";"31/12/9999";"0";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"39079919";"";"01/09/2022";"31/12/9999";"0";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"39079991";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"39079992";"";"01/09/2022";"31/12/9999";"0";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"39079993";"";"01/09/2022";"31/12/9999";"0";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"39079994";"";"01/09/2022";"31/12/9999";"0";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"39079995";"";"01/09/2022";"31/12/9999";"0";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"39079999";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"32099011";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"32099019";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"32099020";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"32100010";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"32100020";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"32100030";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"32110000";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"32121000";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"32129010";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"32129090";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"32131000";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"32139000";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"37039090";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"37040000";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"37050090";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"37061000";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"37069000";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"37071000";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"37079010";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"37079021";"";"01/09/2022";"31/12/9999";"0";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"37079029";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"37079030";"";"01/09/2022";"31/12/9999";"0";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"37079090";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"38011000";"";"01/09/2022";"31/12/9999";"0";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"38248110";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"38248190";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"38248210";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"38248290";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"38248300";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"38248400";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"38248500";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"38248600";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"38248700";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"38248810";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"38248820";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"38248900";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"39081011";"";"01/09/2022";"31/12/9999";"0";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"39081012";"";"01/09/2022";"31/12/9999";"0";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"39081013";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"39081014";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"39081019";"";"01/09/2022";"31/12/9999";"0";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"39081021";"";"01/09/2022";"31/12/9999";"0";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"39081022";"";"01/09/2022";"31/12/9999";"0";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"39081023";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"39081029";"";"01/09/2022";"31/12/9999";"0";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"39089010";"";"01/09/2022";"31/12/9999";"0";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"39089020";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"32141010";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"32141020";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"32149000";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"32151100";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"32151900";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"32159000";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"33011210";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"33011290";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"33011300";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"33011910";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"33011990";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"33012400";"";"01/09/2022";"31/12/9999";"12,6";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"38012010";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"38012090";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"38013010";"";"01/09/2022";"31/12/9999";"0";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"38013090";"";"01/09/2022";"31/12/9999";"0";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"38019000";"";"01/09/2022";"31/12/9999";"9";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"38021000";"";"01/09/2022";"31/12/9999";"10,8";""
"RES";"CAMEX";"272";"2021";"Todos";"";"";"";"Todas";"Todos";"NCM";"38029010";"";"01/09/2022";"31/12/9999";"10,8";""
